benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256,timing_fixed,timing_fix_issue_categories,original_source_commit,corrected_source_commit,original_source_digest,corrected_source_digest,original_source_url,corrected_source_url,source_correction_amendment_sha256,overall_score
floydwarshall,gpt-5.6-sol-xhigh,mpi,1,,,,,635.69,536,136,"",5,"",true,1147.0;1138.0;1120.0;1142.0;1132.0,1138.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_mpi_r1,82003.0,11.989685183390975;12.240611232817173;12.239844772033393;12.190408756956458;12.442557697184384,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-sol-xhigh,mpi,2,,,,,778.15,616,143,"",5,"",true,1092.0;1115.0;1116.0;1087.0;1101.0,1101.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_mpi_r2,93190.0,12.389879681169987;11.88848462421447;12.388009049929678;11.738452794030309;12.387866234406829,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-sol-xhigh,mpi,3,,,,,726.58,585,123,"",5,"",true,1210.0;1214.0;1233.0;1217.0;1219.0,1217.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_mpi_r3,79607.0,12.24384946655482;12.392848582938313;12.290842826478183;12.19249409623444;12.239505397155881,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-sol-xhigh,mpi,4,,,,,857.96,591,145,"",0,"Error during parallelization detection: Detected parallelization approaches [""omp"", ""mpi""] do not match target mpi.",,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_mpi_r4,104620.0,,,false,,,,,,,,,0
floydwarshall,gpt-5.6-sol-xhigh,mpi,5,,,,,1707.76,657,135,"",5,"",true,796.0;785.0;805.0;785.0;784.0,785.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_mpi_r5,158777.0,12.591763756237924;12.790419518016279;12.690686113201082;12.440918607637286;12.791423964314163,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,10
floydwarshall,gpt-5.6-sol-xhigh,omp,1,,,,,361.96,32,18,"",5,"",true,1352.0;1358.0;1357.0;1356.0;1352.0,1356.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_omp_r1,44429.0,3.6761563811451197;3.6758653642609715;3.6757157361134887;3.6758115980774164;3.6765832966193557,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-sol-xhigh,omp,2,,,,,532.22,105,20,"",5,"",true,1575.0;1482.0;1484.0;1492.0;1484.0,1484.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_omp_r2,68104.0,3.9266842836514115;3.82651842571795;3.826956493780017;3.8262146478518844;3.8266708767041564,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-sol-xhigh,omp,3,,,,,325.54,38,18,"",5,"",true,1349.0;1348.0;1345.0;1344.0;1356.0,1348.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_omp_r3,51066.0,3.6765086501836777;3.6770506110042334;3.676294507458806;3.67616818100214;3.6764897340908647,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-sol-xhigh,omp,4,,,,,663.6,101,20,"",5,"",true,1473.0;1480.0;1484.0;1465.0;1491.0,1480.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_omp_r4,87105.0,3.82692002505064;3.8263980392366648;3.826846668496728;3.77629033382982;3.826934615150094,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-sol-xhigh,omp,5,,,,,468.6,51,20,"",5,"",true,1344.0;1338.0;1366.0;1341.0;1342.0,1342.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-sol-xhigh_omp_r5,67214.0,3.6764442706480622;3.675371579825878;3.6764659294858575;3.6765961730852723;3.67604174092412,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-terra-low,cuda,1,,,,,155.09,101,34,"",5,"",true,4323.102;4325.574;4323.249;4319.335;4322.83,4323.102,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_cuda_r1,28882.0,7.034170558676124;6.984956592321396;6.985298318788409;6.983556785620749;6.983518213964999,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
floydwarshall,gpt-5.6-terra-low,cuda,2,,,,,143.15,107,30,"",5,"",true,4326.0;4321.0;4320.0;4329.0;4329.0,4326.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_cuda_r2,24395.0,7.033727049827576;6.983545725233853;6.984328713268042;7.033106677234173;7.033106040209532,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
floydwarshall,gpt-5.6-terra-low,cuda,3,,,,,296.43,160,25,"",5,"",true,1572.0;1574.0;1576.0;1573.0;1573.0,1573.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_cuda_r3,43671.0,4.17693324200809;4.175770712085068;4.176932210102677;4.176353657618165;4.176912947557867,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,cuda,4,,,,,204.05,180,137,"",5,"",true,1563.0;1558.0;1578.0;1563.0;1572.0,1563.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_cuda_r4,33120.0,3.5755641451105475;3.5758615313097835;3.625822735019028;3.574819994159043;3.6255754427984357,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,cuda,5,,,,,244.0,245,22,"",5,"",true,2522.0;2499.0;2505.0;2492.0;2502.0,2502.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_cuda_r5,33215.0,4.578000137582421;4.528184455819428;4.527607721276581;4.528068742714822;4.528147883713245,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
floydwarshall,gpt-5.6-terra-low,hybrid,1,,,,,276.5,124,162,"",5,"",true,2378.737;2394.488;2369.694;2365.431;2378.543,2378.543,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r1,58996.0,9.087188197299838;9.086753875017166;9.037104328162968;8.887237682938576;8.936162170954049,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,hybrid,2,,,,,205.26,117,162,"",5,"",true,2595.308;2725.667;2642.519;2674.379;2656.02,2656.02,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r2,57054.0,11.79346901550889;12.243937567807734;11.893989863805473;12.145095984451473;12.193747743964195,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,hybrid,3,,,,,177.04,153,157,"",5,"",true,2387.794;2420.233;2375.754;2401.421;2350.303,2387.794,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r3,57914.0,9.488744207657874;9.839266968891025;9.43946073576808;9.690118881873786;9.588274735026062,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,hybrid,4,,,,,230.7,163,156,"",5,"",true,3071.0;3139.0;3121.0;2875.0;3158.0,3121.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r4,41791.0,9.743456085212529;9.792986994609237;9.743431640788913;9.641811417415738;9.893254093825817,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,11416e6a4c48f9a86d93d29885bc296d3628c20631a48c33d4985806b8e4b7c1,cf0dc771194512805909d5a3c4001f175bb4cc5d62d1b0705b6f96833afecc0c,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r4,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,8
floydwarshall,gpt-5.6-terra-low,hybrid,5,,,,,202.07,148,161,"",5,"",true,2343.843;2336.583;2386.409;2386.74;2349.08,2349.08,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r5,36822.0,11.696891291998327;11.547499991953373;12.297264281660318;12.399199919775128;11.297053081914783,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing;incomplete_timed_region;missing_device_synchronization,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,da325c948517dc677c730185f234494d9f8a50898b3e364a845e2457a993b57c,045d251531f1af8549fb01638b17c14a09487f97f7208f489523b7e65f0037e4,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r5,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,8
floydwarshall,gpt-5.6-terra-low,mpi,1,,,,,132.19,123,52,"",5,"",true,1689.36;1822.929;1627.251;1684.33;1676.411,1684.33,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r1,24737.0,14.647966514341533;15.098654718138278;14.39721304923296;14.746976087801158;14.54787009768188,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,mpi,2,,,,,129.87,121,52,"",5,"",true,1661.233;1744.454;1698.622;1634.747;1609.293,1661.233,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r2,33389.0,14.447989504784346;14.849735573865473;14.647768059745431;14.747624578885734;14.899002301506698,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,mpi,3,,,,,144.13,124,41,"",5,"",true,1596.0;1576.0;1604.0;1705.0;1633.0,1604.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r3,43094.0,14.599784820340574;14.752088455483317;14.600300333462656;14.598884361796081;14.650002700276673,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,2ecc7710c80e043c6fe9fdd657ae280339300fb3a5e00cb1edb7befd75d397d1,d140adc3d8d4e173e2dabaa68fe8ffa8049be065bffbdd3b4ea941e48742224c,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r3,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,8
floydwarshall,gpt-5.6-terra-low,mpi,4,,,,,124.37,132,54,"",5,"",true,1615.0;1714.0;1618.0;1635.0;1634.0,1634.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r4,30827.0,14.79700312577188;14.647714235819876;14.600318240001798;14.646802495233715;14.797191185876727,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,mpi,5,,,,,166.66,133,152,"",5,"",true,1584.0;1606.0;1540.0;1581.0;1595.0,1584.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r5,47571.0,14.044330732896924;13.89596894197166;13.944601907394826;14.145833347924054;14.145190392620862,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-low,omp,1,,,,,80.03,29,16,"",5,"",true,1350.0;1360.0;1419.0;1351.0;1353.0,1353.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_omp_r1,32125.0,3.6760529708117247;3.6760372780263424;3.7252735858783126;3.676142922602594;3.6760524604469538,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-terra-low,omp,2,,,,,73.73,28,16,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/floydwarshall_gpt-5.6-terra-low_omp_r2/source/floydwarshall. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/floydwarshall_gpt-5.6-terra-low_omp_r2/cmake_*.log and build_*.log.,,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_omp_r2,26866.0,,,false,,,,,,,,,1
floydwarshall,gpt-5.6-terra-low,omp,3,,,,,61.03,29,18,"",5,"",true,1374.0;1410.0;1359.0;1351.0;1341.0,1359.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_omp_r3,24811.0,3.6759565556421876;3.726052169688046;3.6759448312222958;3.6749690249562263;3.677029791288078,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-terra-low,omp,4,,,,,72.46,33,16,"",5,"",true,1353.0;1343.0;1346.0;1353.0;1344.0,1346.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_omp_r4,19345.0,3.6766364481300116;3.675988068804145;3.676181886345148;3.675502747297287;3.6767926774919033,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-terra-low,omp,5,,,,,90.09,35,16,"",5,"",true,1361.0;1376.0;1362.0;1376.0;1381.0,1376.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-low_omp_r5,27831.0,3.676104497164488;3.7262984104454517;3.676309802569449;3.7257407885044813;3.725902824662626,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-terra-medium,cuda,1,,,,,211.23,182,34,"",5,"",true,653.758;658.895;667.655;675.784;654.419,658.895,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_cuda_r1,35872.0,3.3750449866056442;3.3247944191098213;3.3742668759077787;3.3245381377637386;3.324593435972929,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-terra-medium,cuda,2,,,,,194.52,174,33,"",5,"",true,1441.83;1442.422;1444.215;1449.27;1454.242,1444.215,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_cuda_r2,29881.0,4.778244070708752;4.777698960155249;4.777649148367345;4.77696180716157;4.828266522847116,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,cuda,3,,,,,189.63,192,27,"",5,"",true,770.0;772.0;774.0;771.0;772.0,772.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_cuda_r3,41682.0,3.3752886205911636;3.3749845577403903;3.375541115179658;3.374556959606707;3.3757761707529426,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
floydwarshall,gpt-5.6-terra-medium,cuda,4,,,,,226.83,194,21,"",5,"",true,1370.0;1363.0;1362.0;1364.0;1368.0,1364.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_cuda_r4,67529.0,3.4253449849784374;3.374936410225928;3.3747299909591675;3.3755212342366576;3.375008354894817,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,cuda,5,,,,,194.37,184,32,"",5,"",true,8158.055;8148.127;8165.588;8160.183;8152.332,8158.055,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_cuda_r5,43675.0,10.841694663278759;10.841465500183403;10.84146567620337;10.841625340282917;10.84152402728796,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
floydwarshall,gpt-5.6-terra-medium,hybrid,1,,,,,336.77,175,162,"",4,Output comparison FAILED: Numeric value mismatch for object DistanceMatrix: 'Max: 10' vs 'Max: 2',,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r1,56473.0,,,false,,,,,,,,,4
floydwarshall,gpt-5.6-terra-medium,hybrid,2,,,,,214.69,182,155,"",2,Error during validation run: exit code 139. See validation_out_*.log.,,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r2,37262.0,,,false,,,,,,,,,2
floydwarshall,gpt-5.6-terra-medium,hybrid,3,,,,,235.78,194,151,"",5,"",true,2352.0;2352.0;2370.0;2375.0;2409.0,2370.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r3,52361.0,9.192022859118879;9.291615176945925;9.29244777187705;9.392399067990482;9.392493868246675,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing;missing_start_synchronization;reported_value_mismatch,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,9683a92782fbaa7a8e8fb25c2c35423479a1d68e1a83dd75b08aa096ac059a09,da8d94cd3d28a04006c8943c04cacb7397da2371dd9f2c2e9aefb3c1486840d7,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r3,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,8
floydwarshall,gpt-5.6-terra-medium,hybrid,4,,,,,265.46,201,154,"",5,"",true,1846.0;1863.0;1858.0;1855.0;1861.0,1858.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r4,49443.0,8.94244176428765;8.84131674002856;8.842168661765754;8.539994036778808;8.890944277867675,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,ca0966fe8e6af675f45d6a7115b7332ca96c37e6ae16d6f900dc40ecf38afe2b,6a96997e666e811dcbdfacbf269e0b95205d53b9e8029b6bdb6c168eab92d14e,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r4,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,8
floydwarshall,gpt-5.6-terra-medium,hybrid,5,,,,,243.73,191,150,"",5,"",true,2275.702;2275.788;2288.724;2286.225;2311.397,2286.225,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r5,49250.0,9.740037551149726;9.889457417652011;9.8896064767614;9.889545999467373;9.939881163649261,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,mpi,1,,,,,129.66,158,109,"",5,"",true,1614.0;1646.0;1605.0;1718.0;1663.0,1646.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_mpi_r1,27143.0,14.646896532736719;14.69775787461549;14.697684429585934;14.595292109064758;14.647613224573433,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,mpi,2,,,,,217.53,136,132,"",5,"",true,1658.0;1677.0;1707.0;1650.0;1686.0,1677.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_mpi_r2,49402.0,14.098278174176812;14.047250833362341;14.095505692996085;13.944935361854732;13.896794058382511,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,mpi,3,,,,,159.04,152,96,"",5,"",true,1601.0;1590.0;1583.0;1577.0;1730.0,1590.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_mpi_r3,40772.0,14.746670537628233;15.097020746208727;14.697060278616846;14.946277057752013;14.697289624251425,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,mpi,4,,,,,202.87,146,72,"",5,"",true,1584.3;1681.484;1592.989;1544.98;1660.059,1592.989,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_mpi_r4,35496.0,12.693380180746317;12.793669126927853;12.593674536794424;12.743711429648101;12.793622370809317,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,mpi,5,,,,,216.29,177,81,"",5,"",true,2067.0;2102.0;2012.0;2076.0;2126.0,2076.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_mpi_r5,48325.0,14.448479242622852;14.247256309725344;14.698207451030612;14.546760098077357;14.496375319547951,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
floydwarshall,gpt-5.6-terra-medium,omp,1,,,,,94.44,29,17,"",5,"",true,1378.0;1355.0;1350.0;1351.0;1347.0,1351.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/floydwarshall_gpt-5.6-terra-medium_omp_r1,16790.0,3.676290724426508;3.6769480742514133;3.67659577075392;3.676015336997807;3.676533395424485,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
