id,benchmark,model,backend,repetition,issue_categories,prior_success,corrected_success,prior_median_time_ms,corrected_median_time_ms,median_time_ratio,corrected_median_wall_seconds,wall_to_reported_time_ratio,corrected_repeat_spread_ratio,corrected_under_200ms,prior_overall_score,corrected_overall_score,score_delta,original_source_url,corrected_source_url
floydwarshall_deepseek-v4-flash_mpi_r2,floydwarshall,deepseek-v4-flash,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,1663.0,1746.0,1.0499098015634396,14.900321609340608,8.533975721271826,1.0345231129315389,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r2
floydwarshall_deepseek-v4-flash_mpi_r3,floydwarshall,deepseek-v4-flash,mpi,3,missing_rank_aggregation;rank_local_timing,true,true,1616.0,1596.0,0.9876237623762376,13.798449469730258,8.64564503115931,1.0100313479623824,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r3
floydwarshall_deepseek-v4-flash_mpi_r4,floydwarshall,deepseek-v4-flash,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,1659.0,1559.0,0.9397227245328511,14.250053994357586,9.140509297214615,1.0141479099678457,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r4
floydwarshall_deepseek-v4-flash_mpi_r5,floydwarshall,deepseek-v4-flash,mpi,5,missing_rank_aggregation;rank_local_timing,true,true,1913.0,1772.0,0.9262937794040773,15.15060996916145,8.550005625937613,1.0158730158730158,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260616-150949/floydwarshall_deepseek-v4-flash_mpi_r5
floydwarshall_gemini-3-pro-preview_hybrid_r1,floydwarshall,gemini-3-pro-preview,hybrid,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2411.0,2386.0,0.9896308585649108,10.746214916929603,4.50386207750612,1.0025157232704403,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r1
floydwarshall_gemini-3-pro-preview_hybrid_r2,floydwarshall,gemini-3-pro-preview,hybrid,2,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,3453.0,3438.0,0.9956559513466551,8.740148508921266,2.542218879849117,1.0026208503203262,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r2
floydwarshall_gemini-3-pro-preview_hybrid_r3,floydwarshall,gemini-3-pro-preview,hybrid,3,missing_rank_aggregation;rank_local_timing,true,true,3741.0,3861.0,1.0320769847634323,10.094556701369584,2.6144928001475223,1.1238912732474964,false,8,7,-1,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r3
floydwarshall_gemini-3-pro-preview_hybrid_r4,floydwarshall,gemini-3-pro-preview,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,2313.0,2299.0,0.9939472546476438,7.7385591473430395,3.366054435555911,1.005674378000873,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_hybrid_r4
floydwarshall_gemini-3-pro-preview_mpi_r1,floydwarshall,gemini-3-pro-preview,mpi,1,missing_rank_aggregation;rank_local_timing,true,true,5539.0,5531.0,0.9985556959740025,17.356741772033274,3.138083849581138,1.0061806944191964,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r1
floydwarshall_gemini-3-pro-preview_mpi_r2,floydwarshall,gemini-3-pro-preview,mpi,2,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,2506.0,2457.0,0.9804469273743017,15.25124213192612,6.207261754955685,1.0138605788830004,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r2
floydwarshall_gemini-3-pro-preview_mpi_r4,floydwarshall,gemini-3-pro-preview,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,8426.0,5479.0,0.6502492285782103,17.105802865698934,3.1220665934840177,1.0058704824802789,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r4
floydwarshall_gemini-3-pro-preview_mpi_r5,floydwarshall,gemini-3-pro-preview,mpi,5,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,5493.0,5504.0,1.0020025486983433,19.008468269370496,3.4535734501036512,1.0096486437283816,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gemini-3-pro-preview_mpi_r5
floydwarshall_gpt-4.1_mpi_r1,floydwarshall,gpt-4.1,mpi,1,missing_rank_aggregation;rank_local_timing,true,true,5549.0,5459.0,0.9837808614164715,18.80646110791713,3.445037755617719,1.0082523381624793,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gpt-4.1_mpi_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gpt-4.1_mpi_r1
floydwarshall_gpt-4.1_mpi_r2,floydwarshall,gpt-4.1,mpi,2,missing_rank_aggregation;rank_local_timing,true,true,6769.0,6707.0,0.9908405968385285,24.01995868422091,3.5813267756405116,1.022565500530062,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gpt-4.1_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gpt-4.1_mpi_r2
floydwarshall_gpt-4.1_mpi_r4,floydwarshall,gpt-4.1,mpi,4,missing_rank_aggregation;rank_local_timing,true,true,12036.0,11412.0,0.9481555333998006,28.633302466012537,2.509052091308494,1.0232020624055471,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gpt-4.1_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gpt-4.1_mpi_r4
floydwarshall_gpt-5-mini_mpi_r3,floydwarshall,gpt-5-mini,mpi,3,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,2077.0,2025.0,0.9749638902262879,15.452768526040018,7.630996802982724,1.0019772614928324,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gpt-5-mini_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gpt-5-mini_mpi_r3
floydwarshall_gpt-5-mini_mpi_r4,floydwarshall,gpt-5-mini,mpi,4,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,2088.0,2083.0,0.9976053639846744,19.65948463510722,9.438062714885847,1.0106177606177607,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gpt-5-mini_mpi_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gpt-5-mini_mpi_r4
floydwarshall_gpt-5.2-codex_hybrid_r4,floydwarshall,gpt-5.2-codex,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,3316.399,3304.735,0.9964829322406623,8.940471074543893,2.7053518888939334,1.0140904815365477,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gpt-5.2-codex_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gpt-5.2-codex_hybrid_r4
floydwarshall_gpt-5.2_hybrid_r4,floydwarshall,gpt-5.2,hybrid,4,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,2575.0,2540.722,0.9866881553398059,10.395562941208482,4.091578276257096,1.0035147722884636,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/floydwarshall_gpt-5.2_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/floydwarshall_gpt-5.2_hybrid_r4
floydwarshall_gpt-5.6-luna-low_hybrid_r4,floydwarshall,gpt-5.6-luna-low,hybrid,4,missing_start_synchronization;rank_local_timing,true,true,6980.962,6950.052,0.995572243481629,13.901809772476554,2.0002454330523793,1.002917365702914,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-low_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-low_hybrid_r4
floydwarshall_gpt-5.6-luna-medium_hybrid_r4,floydwarshall,gpt-5.6-luna-medium,hybrid,4,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,14438.245,14472.072,1.0023428747746004,21.821637618355453,1.5078447383591964,1.0027053559000685,false,6,6,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-medium_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-medium_hybrid_r4
floydwarshall_gpt-5.6-luna-medium_mpi_r2,floydwarshall,gpt-5.6-luna-medium,mpi,2,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,1622.0,1653.0,1.0191122071516645,13.698157325387001,8.286846536834242,1.0299328039095907,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-medium_mpi_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-medium_mpi_r2
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r1,floydwarshall,gpt-5.6-luna-xhigh,hybrid,1,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,2823.0,2815.0,0.9971661353170386,8.94106436893344,3.1762218006868346,1.002135231316726,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r1
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r2,floydwarshall,gpt-5.6-luna-xhigh,hybrid,2,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true,true,2874.0,2844.0,0.9895615866388309,9.391789897345006,3.302317122835797,1.0045710267229255,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r2
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r4,floydwarshall,gpt-5.6-luna-xhigh,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,2258.0,2225.0,0.9853852967227635,9.643109873868525,4.3339819657836065,1.0094893809308632,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r4
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r5,floydwarshall,gpt-5.6-luna-xhigh,hybrid,5,missing_rank_aggregation;rank_local_timing;missing_stop_synchronization,true,true,3091.0,3047.0,0.9857651245551602,9.642690357752144,3.1646505932891844,1.0062726972598217,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_hybrid_r5
floydwarshall_gpt-5.6-luna-xhigh_mpi_r5,floydwarshall,gpt-5.6-luna-xhigh,mpi,5,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,7790.0,5507.0,0.7069319640564826,17.855798542499542,3.242382157708288,1.005839416058394,false,7,7,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_mpi_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-luna-xhigh_mpi_r5
floydwarshall_gpt-5.6-sol-low_hybrid_r1,floydwarshall,gpt-5.6-sol-low,hybrid,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,3368.0,3387.0,1.0056413301662708,10.444030785933137,3.083563857671431,1.013925925925926,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-sol-low_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-sol-low_hybrid_r1
floydwarshall_gpt-5.6-sol-low_hybrid_r2,floydwarshall,gpt-5.6-sol-low,hybrid,2,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2310.767,2307.87,0.9987463037164717,8.84007865190506,3.8304058079116503,1.0233594243526678,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-sol-low_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-sol-low_hybrid_r2
floydwarshall_gpt-5.6-sol-low_hybrid_r5,floydwarshall,gpt-5.6-sol-low,hybrid,5,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,2411.0,2393.0,0.9925342181667358,9.441639270633459,3.945524141510012,1.0066917607695525,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-sol-low_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-sol-low_hybrid_r5
floydwarshall_gpt-5.6-terra-low_hybrid_r4,floydwarshall,gpt-5.6-terra-low,hybrid,4,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,3105.0,3121.0,1.0051529790660225,9.743456085212529,3.121901981804719,1.0221426245522631,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r4
floydwarshall_gpt-5.6-terra-low_hybrid_r5,floydwarshall,gpt-5.6-terra-low,hybrid,5,missing_rank_aggregation;rank_local_timing;incomplete_timed_region;missing_device_synchronization,true,true,2383.716,2349.08,0.9854697455569371,11.696891291998327,4.979349912305382,1.0181607727138722,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-low_hybrid_r5
floydwarshall_gpt-5.6-terra-low_mpi_r3,floydwarshall,gpt-5.6-terra-low,mpi,3,missing_rank_aggregation;rank_local_timing,true,true,1619.0,1604.0,0.9907350216182829,14.600300333462656,9.102431629340808,1.0231829573934836,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-low_mpi_r3
floydwarshall_gpt-5.6-terra-medium_hybrid_r3,floydwarshall,gpt-5.6-terra-medium,hybrid,3,missing_rank_aggregation;rank_local_timing;missing_start_synchronization;reported_value_mismatch,true,true,2368.0,2370.0,1.0008445945945945,9.29244777187705,3.920864038766688,1.0097789115646258,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r3
floydwarshall_gpt-5.6-terra-medium_hybrid_r4,floydwarshall,gpt-5.6-terra-medium,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,1872.0,1858.0,0.9925213675213675,8.842168661765754,4.75897129266187,1.0032345013477089,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-medium_hybrid_r4
floydwarshall_gpt-5.6-terra-xhigh_hybrid_r5,floydwarshall,gpt-5.6-terra-xhigh,hybrid,5,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true,true,539.0,514.0,0.9536178107606679,8.641190182417631,16.811654051396168,1.0756972111553784,false,9,9,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260805-120633/floydwarshall_gpt-5.6-terra-xhigh_hybrid_r5,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260805-120633/floydwarshall_gpt-5.6-terra-xhigh_hybrid_r5
floydwarshall_qwen-3.6-27B-udq4_hybrid_r1,floydwarshall,qwen-3.6-27B-udq4,hybrid,1,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true,true,3093.0,3088.813,0.9986462980924669,12.098017662763596,3.9167206505423264,1.002496312118788,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/floydwarshall_qwen-3.6-27B-udq4_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/floydwarshall_qwen-3.6-27B-udq4_hybrid_r1
floydwarshall_qwen-3.6-27B-udq4_hybrid_r2,floydwarshall,qwen-3.6-27B-udq4,hybrid,2,missing_rank_aggregation;rank_local_timing,true,true,3142.0,3447.0,1.0970719287078294,10.745043769478798,3.1172160630921955,1.0060957910014514,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/floydwarshall_qwen-3.6-27B-udq4_hybrid_r2,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/floydwarshall_qwen-3.6-27B-udq4_hybrid_r2
floydwarshall_qwen-3.6-27B-udq4_hybrid_r4,floydwarshall,qwen-3.6-27B-udq4,hybrid,4,missing_rank_aggregation;rank_local_timing,true,true,3238.0,3215.0,0.9928968499073502,11.296803859993815,3.5137803608067855,1.0108898568761668,false,8,8,0,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260507-154026/floydwarshall_qwen-3.6-27B-udq4_hybrid_r4,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260507-154026/floydwarshall_qwen-3.6-27B-udq4_hybrid_r4
