program_id,benchmark,model,par_type,run,overall_score,benchmark_median_time_ms,source_tree_oid,source_digest,verdict,confidence,issue_categories,timing_only_fix_possible
floydwarshall_gemini-3-pro-preview_hybrid_r2,floydwarshall,gemini-3-pro-preview,hybrid,2,8,3453.0,d6952039b767f1f832002602affff4756c2e6aff,3747d4fd14d802bf6d3e207d3c9763dacfc568ef8d5ce22d23bbf6528fc1ffaa,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
floydwarshall_gemini-3-pro-preview_hybrid_r3,floydwarshall,gemini-3-pro-preview,hybrid,3,8,3741.0,b4234ee26add2835e2cc79060432d0416904e041,b4e84e43e1830c930d782c1625a9b02981550fbcedf7d04a5f2478f533e70ed5,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gemini-3-pro-preview_hybrid_r4,floydwarshall,gemini-3-pro-preview,hybrid,4,8,2313.0,c443d2f398e5c6e430826574a33b8266f5c398df,3f66d820fa7df15b012727f3974701bc0f75e417d0ba248d05c8e18bdd8b22cb,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gemini-3-pro-preview_mpi_r1,floydwarshall,gemini-3-pro-preview,mpi,1,7,5539.0,b25020425cdb1be857178299b5c71a4876b021c6,c1debed39c1e741aefa405603677d008d5ed24232e30c9f4122498eac448a581,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gemini-3-pro-preview_mpi_r2,floydwarshall,gemini-3-pro-preview,mpi,2,8,2506.0,27267c63f5acab295e418b825add7ef01da4d7a8,ba5ef52b7d436152230f3790bec8ab6055fe4ce6601318911764931e4984cec7,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
floydwarshall_gemini-3-pro-preview_mpi_r4,floydwarshall,gemini-3-pro-preview,mpi,4,7,8426.0,52268cd1988cb36cc07c3197fe6dddd37ff01638,0beac23181fcc53103396f6ae872d98618bca86100fe633c189cdca3101130c5,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gemini-3-pro-preview_mpi_r5,floydwarshall,gemini-3-pro-preview,mpi,5,7,5493.0,658e4b536e1f01ead2c986debd414e3d3635ab2c,2dbfdc766f6a9f714fabbd00285cef32ac237468e06848950603b5ee2c9e5290,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-4.1_mpi_r1,floydwarshall,gpt-4.1,mpi,1,7,5549.0,236c01c0ae996fe5e0ca40c9f24b6e97288ddf71,49339fba0fc4782e449e115d3099bb41b4f88a7c53c7f9a88be07e4e002410ad,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-4.1_mpi_r2,floydwarshall,gpt-4.1,mpi,2,7,6769.0,b6ef2936fa7c783fc8f43eab2d3b2c0b9b931455,70f87f1cc72a96b76bd71409cc75c778e7bbc410d8a177cd425efffecfff8ef7,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-4.1_mpi_r4,floydwarshall,gpt-4.1,mpi,4,6,12036.0,5dd29807cf36e1c46493e56d95654d330823c7c2,f8048af6a50e3e35f7c9f1a763d8047ea9a761a0b724814b879e36ae8be99121,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5-mini_mpi_r2,floydwarshall,gpt-5-mini,mpi,2,8,1645.0,074010b0ef100987a72e91fc0d46de7cbe3b1034,0c84cdf81d74e7d5578336cf680c7ac93f5168b3f689725740cc9c9930377708,valid,high,none,false
floydwarshall_gpt-5-mini_mpi_r3,floydwarshall,gpt-5-mini,mpi,3,8,2077.0,3a51ec0f7a9329ed19a2d4c8a48dd913e3909e78,28fbab02c115adc35d29cbc02386c7bde0a9c3b922d902d8625624ed5bfc5c58,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5-mini_mpi_r4,floydwarshall,gpt-5-mini,mpi,4,8,2088.0,9b23679ba941b5eca1b00db87fc222c4dd123733,c86487176ab2e8361cf5b049f78b1e11a04cf9eb79fce5a842fb24874374a0d4,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5-mini_mpi_r5,floydwarshall,gpt-5-mini,mpi,5,7,5533.0,474ebf9110a6eafa4fbfd40a12bee89c4158c772,383bd0fc9fba0f8f28e25fac94aec5d0913cc2cac38c19d83c8a39f01943ddb1,valid,high,none,false
floydwarshall_gpt-5.2-codex_hybrid_r1,floydwarshall,gpt-5.2-codex,hybrid,1,8,3676.776,af5213f08da41074a890bc9204b91874533f3f97,1b159a45fdfe32908ae6048bd033a21a15f77fd9dc04dedb7d2194f433726a44,valid,high,none,false
floydwarshall_gpt-5.2-codex_hybrid_r2,floydwarshall,gpt-5.2-codex,hybrid,2,6,15500.158,ff79129c1e69f7ef9faaba9b50036ad4b76ab6a4,b64944de72ec1be386a84921d1535342228eefcbfc5eee9865508bda779754cd,valid,high,none,false
floydwarshall_gpt-5.2-codex_hybrid_r3,floydwarshall,gpt-5.2-codex,hybrid,3,8,2454.0,c87f4281b014a588eef04bbd19856bee49d59332,d6baa5cfe8a42f3b76dbdb871b1e849266cb163532ae2f2191d4e7e3f4b9d95c,valid,high,none,false
floydwarshall_gpt-5.2-codex_hybrid_r4,floydwarshall,gpt-5.2-codex,hybrid,4,8,3316.399,b7a9b2dfccb70c0c5af56d23729ac7770074392a,945787a2721f60dd9fc755fd923490155a3fd8d5e8a31d7da534db47f973c961,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5.2-codex_hybrid_r5,floydwarshall,gpt-5.2-codex,hybrid,5,8,2447.09,ad41492cdfbb21901d1f1c9167a31281e97e9462,2a49bdfd52f530ade27f06bfdc05f943613112678d8c3cf7f3d0ee087f7ebe12,valid,high,none,false
floydwarshall_gpt-5.2-codex_mpi_r1,floydwarshall,gpt-5.2-codex,mpi,1,8,1611.0,b6d67572521689a637a569b78b2b834fc11d0f42,ac0d3438db77c3245951a3acd158d361b2460038875fa2e54511830a1282e48b,valid,high,none,false
floydwarshall_gpt-5.2-codex_mpi_r2,floydwarshall,gpt-5.2-codex,mpi,2,8,1660.0,b9a36bb657b04e0d5c074cd479f1686c06c68c68,941db4f98b7c723589dffaa94728e911480ba54cec9171bbfcefc8ff77490f7a,valid,high,none,false
floydwarshall_gpt-5.2-codex_mpi_r3,floydwarshall,gpt-5.2-codex,mpi,3,8,1727.0,bcec1948064b23e0a5801df1899fd776fbcb1323,47022cce47d1a15ba9ccb14a56c266294e302c6bd12318f3ad303ae0dfec7843,valid,high,none,false
floydwarshall_gpt-5.2-codex_mpi_r4,floydwarshall,gpt-5.2-codex,mpi,4,8,1705.0,61a8f8b71de1ac2b36cabd7c5f884d1ede808079,e38479bee1b769f751cff2fcace6562340c48fd4fe609b6ecbc311a90568a42d,valid,high,none,false
floydwarshall_gpt-5.2-codex_mpi_r5,floydwarshall,gpt-5.2-codex,mpi,5,8,1684.0,a5bf0a31a688ff31da66da62747e007b26a5e16d,162ef39231b102a63eaf54496f9d266f022e5a6ce5af3d419894b95c125ccbb5,valid,high,none,false
floydwarshall_gpt-5.2_hybrid_r1,floydwarshall,gpt-5.2,hybrid,1,8,2567.0,0b11a44b6f3761f61bff39e4f13a4789cc5a241d,a9576c4a9688168c8602a9c0c75b95cbb7bf779725bd40bde773755bf9356350,valid,high,none,false
floydwarshall_gpt-5.2_hybrid_r2,floydwarshall,gpt-5.2,hybrid,2,8,2379.0,3c92d85e599b5b823e1be54f2277a36a37d72f62,46f443f10287d124fed129c2d96907888e708f5c6898d04a14a643d0e7c0ff05,valid,high,none,false
floydwarshall_gpt-5.2_hybrid_r3,floydwarshall,gpt-5.2,hybrid,3,8,2145.0,d67168b858ab57d79de71108efe2bb8aee8dc202,5ce54d9d65c12e469c673cf94d7b4a6a64ef6dc8156e2d7d925ae0d133343bc8,valid,high,none,false
floydwarshall_gpt-5.2_hybrid_r4,floydwarshall,gpt-5.2,hybrid,4,8,2575.0,c7c75dc3a4cf4e6e7cafd7a8a28209ee162db6c4,b36cda740fc115f8627ac0db66b6835e0c99102e92c38c777a5ed9d2f9262c19,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5.2_hybrid_r5,floydwarshall,gpt-5.2,hybrid,5,8,2898.0,4c3b6157576f9d56a8f47b7389e5b07ae4bd2bab,5473c7ae6320745568a0b42613f63f74b62f8ffdf8581551283221ddcd81f726,valid,high,none,false
floydwarshall_gpt-5.2_mpi_r1,floydwarshall,gpt-5.2,mpi,1,8,1675.904,556aea267469fbc3f17d8e1dc3adc41121b09a68,ce5653a75d7e0a282c30be8c6e7b26f3a60abee8c1fe3e0424416b5a687ac7ac,valid,high,none,false
floydwarshall_gpt-5.2_mpi_r2,floydwarshall,gpt-5.2,mpi,2,8,1915.397,5d12750545a4770625b31b167241e235bf82df2f,89e8f6f0e31699ea60bdc4618b5077282db82cf34e0033817a06e8f150de21d6,valid,high,none,false
floydwarshall_gpt-5.2_mpi_r3,floydwarshall,gpt-5.2,mpi,3,8,1829.0,1c4c185e3fa53c8b32058c5323e5c01f6b3d6461,dd62d8c378cfe48339b533ac2c797852da6d0790769400a33ffd5292645b5027,valid,high,none,false
floydwarshall_gpt-5.2_mpi_r4,floydwarshall,gpt-5.2,mpi,4,8,1591.0,3a98b98c45c798244ee15da71b1be043b087b5ac,329140a078b912268ecbd2b521c83d307bb79be186aa90a729b4f9a3d2f2576c,valid,high,none,false
floydwarshall_gpt-5.2_mpi_r5,floydwarshall,gpt-5.2,mpi,5,8,1587.0,f238df36cee6416e013d2d8060891f2f07d9c413,d8d76a87ca7404d7975aec04234c10c3eb958180d3b9c64e517d6a7c88fbe390,valid,high,none,false
floydwarshall_gpt-5.6-luna-low_hybrid_r3,floydwarshall,gpt-5.6-luna-low,hybrid,3,7,5960.355,d9001b348d218a49002de999073ea3dc3a4594b5,75a8afdef9779f65ee8bea1a118366a3f266ae089293770d087c23cc0616456b,valid,high,none,false
floydwarshall_gpt-5.6-luna-low_hybrid_r4,floydwarshall,gpt-5.6-luna-low,hybrid,4,7,6980.962,76a239f3f5212c46a163ef69be755f6106ec41ae,44fe7eccd4fa6d5370685a3355da90c64c2c4f67ded30580d65aa8e6701fc458,invalid,high,missing_start_synchronization;rank_local_timing,true
floydwarshall_gpt-5.6-luna-low_mpi_r1,floydwarshall,gpt-5.6-luna-low,mpi,1,8,1673.0,79459fafa5f12e5f881ce8df34304731b4c5f108,775393d46065e5dd7fe588504de02f2f4bd7290ae0e8584f255332f2fbbfd462,valid,high,none,false
floydwarshall_gpt-5.6-luna-low_mpi_r2,floydwarshall,gpt-5.6-luna-low,mpi,2,8,1663.0,2f433505edd633bb171be1853ba6d2e354a0e546,72d35fe67018341611ccf454f20a91b1b0e427cb0b49ea275d6dd40bb9c5211e,valid,high,none,false
floydwarshall_gpt-5.6-luna-low_mpi_r3,floydwarshall,gpt-5.6-luna-low,mpi,3,7,5450.0,36de792863b661fbf1ce4f35bc100b431ef345a6,0bb8cb6d57aa74208e1f1f8ea231ab074a6590d4531cea8f8f2425a95588aba2,valid,high,none,false
floydwarshall_gpt-5.6-luna-medium_hybrid_r1,floydwarshall,gpt-5.6-luna-medium,hybrid,1,8,2452.0,760e867824224e85df4ff650974b46aee56b2847,e6a11f66df4abfc4e167dd3791376358a4a1a6382d5e5354d1a1ff05284b200f,valid,high,none,false
floydwarshall_gpt-5.6-luna-medium_hybrid_r4,floydwarshall,gpt-5.6-luna-medium,hybrid,4,6,14438.245,28b252bd46a9c551f0bb67db4875818506ad01e6,0181597c653a1711c0834e6d49c94350e80787abca8e18a1b1272bdbf03c456b,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
floydwarshall_gpt-5.6-luna-medium_hybrid_r5,floydwarshall,gpt-5.6-luna-medium,hybrid,5,7,5020.0,21d628e3c8d0ca76a4ba8f2e98eea27878dd12ec,170f995a4e6cb7fcc50f89164722115e1e9a7f1393a931e6551ae5c6fdf4253a,valid,high,none,false
floydwarshall_gpt-5.6-luna-medium_mpi_r1,floydwarshall,gpt-5.6-luna-medium,mpi,1,8,1835.0,8a70862ff9cc68dd345828ab3e6a16442110f984,02ea1ce14aaf76d4999af5afd91eb3ca1a74cce4c62bc783ea8032a49b62bd49,valid,high,none,false
floydwarshall_gpt-5.6-luna-medium_mpi_r2,floydwarshall,gpt-5.6-luna-medium,mpi,2,8,1622.0,52dbbfdb2489406c6ded8ec2b03ff4df2a030188,b848b988637623d8946c40f303e820959cd4be53053265bef807d11067a608ab,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5.6-luna-medium_mpi_r3,floydwarshall,gpt-5.6-luna-medium,mpi,3,8,1669.0,4ccbc23e3f0d545feeeedb7fc66c76319468af9c,97d0101405be1a2927a68496b5ad3cd0271e1f152cc3820012b98cd1b79f9025,valid,high,none,false
floydwarshall_gpt-5.6-luna-medium_mpi_r4,floydwarshall,gpt-5.6-luna-medium,mpi,4,8,1671.0,883a71b5f2ff220903874c7539b5cbc851d4e2e8,8fd775f1368945ddb77a5aad08a0c702a532dea1c05cf0757687d21c5f70c41c,valid,high,none,false
floydwarshall_gpt-5.6-luna-medium_mpi_r5,floydwarshall,gpt-5.6-luna-medium,mpi,5,8,1676.0,7490d2e1d877d4e552e6e7050ff2160da9495b62,4b76554c84fdcc715adb4b61e385376802db67e02b9686020afa2321f775871d,valid,high,none,false
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r1,floydwarshall,gpt-5.6-luna-xhigh,hybrid,1,8,2823.0,7d7888bef774f2c326de289aea2067d6de01c870,41429c9369aa1aa9260adaa8a400c278f4af62014729a5c9253a2daf8c0d4e20,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r2,floydwarshall,gpt-5.6-luna-xhigh,hybrid,2,8,2874.0,7d74c8bf6390e1a0625f5716a47052c35ed98600,6947db025638aa4db6ce7ae72ac094a197af2d69eca1f548862c2a4453c81b53,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r3,floydwarshall,gpt-5.6-luna-xhigh,hybrid,3,8,2928.0,52894877dcaa2ac112d13e0bf9b309b75e460b6d,f0d7382cfd5aaa84bfdb959a40caa2c13ce2fa1364a9a74276d978637ee60efd,valid,high,none,false
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r4,floydwarshall,gpt-5.6-luna-xhigh,hybrid,4,8,2258.0,4ce5c0fb35398c2eb0e14a6b27627cbcd5af7ea9,38c7ef325c394cf73fa4b40f53a6b487e95a547c7ac6da583138a188702e5458,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5.6-luna-xhigh_hybrid_r5,floydwarshall,gpt-5.6-luna-xhigh,hybrid,5,8,3091.0,2a61052ed3d885a6046fb591995dd70e6aa9be5f,2e28178ab10c9327fefc6773076867f4f47d10cec13dee70009dc3a55f5368c3,invalid,high,missing_rank_aggregation;rank_local_timing;missing_stop_synchronization,true
floydwarshall_gpt-5.6-luna-xhigh_mpi_r1,floydwarshall,gpt-5.6-luna-xhigh,mpi,1,8,1663.0,98426487620bff458b665d032d44fd2981b5afe6,67c9ffc9b17575c002c69958a047cbd6fe0362ea7ffd1926a685aa1b9aad9454,valid,high,none,false
floydwarshall_gpt-5.6-luna-xhigh_mpi_r2,floydwarshall,gpt-5.6-luna-xhigh,mpi,2,9,1297.0,c4b08a7460b23d04a187ddb8c57dab37c68b2c6c,5eb00ca9a7b66bf0badd38135650a3b67aaf4f58bf7ed49b5017e4ec20ee6c94,valid,high,none,false
floydwarshall_gpt-5.6-luna-xhigh_mpi_r3,floydwarshall,gpt-5.6-luna-xhigh,mpi,3,9,1474.0,c508689b432d1ed0864e802476b3f8ac184c6278,c7972ce7f7027295ea913677a700a2b06477d1783b07e481308c5c1a95752319,valid,high,none,false
floydwarshall_gpt-5.6-luna-xhigh_mpi_r4,floydwarshall,gpt-5.6-luna-xhigh,mpi,4,8,1656.0,1c83898303b50cd114da5fe1f72fef818867812d,9d5f32797efb6a92295f6b0628b6c8d0596e670f17deded6eb3d69709d5668b8,valid,high,none,false
floydwarshall_gpt-5.6-luna-xhigh_mpi_r5,floydwarshall,gpt-5.6-luna-xhigh,mpi,5,7,7790.0,94d5dfe20e99950e00d76240d85d7c13ab0dc860,8e3f5f3265dedcb3963ca84ad7b7842fbeaa3686a1a2d85f35180669bba3f869,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
floydwarshall_gpt-5.6-sol-low_hybrid_r1,floydwarshall,gpt-5.6-sol-low,hybrid,1,8,3368.0,a6976eb0d0dd133b35345f3b2840cdc9e0b8abff,43952f6878f55538ba2b762b7e83b9ac3b5ede0f933dcef0c834fd67ccd9a8e1,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
floydwarshall_gpt-5.6-sol-low_hybrid_r2,floydwarshall,gpt-5.6-sol-low,hybrid,2,8,2310.767,bbd3bd9d639216405e3f4666d223f5cb7a4f9548,7a718bdc2a85d95d841b1ea19c35a1b7d6e988ffe3aedcfcf3f9531e90312bde,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
floydwarshall_gpt-5.6-sol-low_hybrid_r3,floydwarshall,gpt-5.6-sol-low,hybrid,3,8,2408.667,595685293f94316a1c5740fdc22d9596152b84a5,2a901cc60ee51cd8c93b96e59a9d08ca5c1fe511d711603183a65a865da0944c,valid,high,none,false
floydwarshall_gpt-5.6-sol-low_hybrid_r5,floydwarshall,gpt-5.6-sol-low,hybrid,5,8,2411.0,f8924fcde705a9eba3487deedcce2956c82586e6,9264418fec289384a5c12e506c9612be3e735cf66ac5cb6fe10e7fd57d9e5855,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
floydwarshall_gpt-5.6-sol-low_mpi_r1,floydwarshall,gpt-5.6-sol-low,mpi,1,8,1650.688,f447416c7e98ee6832f9a50a7fd72558b13f48e2,78163dc0ac95c2e21302f45d3b3e7139fbfd1f30f95995b8d08bfb569dc78891,valid,high,none,false
floydwarshall_gpt-5.6-sol-low_mpi_r2,floydwarshall,gpt-5.6-sol-low,mpi,2,8,1604.375,a88bee207f86538d20273e70996fe83fef649acd,afb3c24374d32503aa609872b8e085ca93b5910b5e1981ea04a53e30bf05d1e7,valid,high,none,false
floydwarshall_gpt-5.6-sol-low_mpi_r3,floydwarshall,gpt-5.6-sol-low,mpi,3,8,1618.0,e01d86195cea363fe0f68f41e7579d6e479863b9,89d5fe497c82478bf4647f185f7e715a825122cfc2e924650e45e244901909bf,valid,high,none,false
floydwarshall_gpt-5.6-sol-low_mpi_r4,floydwarshall,gpt-5.6-sol-low,mpi,4,8,1677.0,9c35b6f8a005829325e0ccb9cb72faa0019129bd,41c0514a0641157bddaa32ec5bededa5c2a507c3cbe18668a47578f12f362095,valid,high,none,false
floydwarshall_gpt-5.6-sol-low_mpi_r5,floydwarshall,gpt-5.6-sol-low,mpi,5,8,1652.543,d91a256bce90bae81ffdf9d9a0e56618cfd785ef,ee2a120aad77d286d5e44a6fab1e62b412c01339958cb378a9c898b2c2b553f7,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_hybrid_r1,floydwarshall,gpt-5.6-sol-medium,hybrid,1,8,2281.0,658d301faee75a094a8d7b87a1b325649b7bda42,f8c6c0706bde6431914a6e852eaa17b8554d28ab0e25738a7546015aeae0b003,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_hybrid_r2,floydwarshall,gpt-5.6-sol-medium,hybrid,2,8,2640.0,fa3ef406a96370f864985b11d22f30ee00c0ac73,be483a69185629b415f524b0b55b63f2ad4f18f2e70e35dfc3bdc372cc2190b8,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_hybrid_r3,floydwarshall,gpt-5.6-sol-medium,hybrid,3,8,2278.0,6b123141c61139e6bf3ae20c59b8d7d15b2f3eee,3eac93690707f1d5f1ab1bbd277b3aa788e050ddb7c3e893ead240973e9890fb,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_hybrid_r4,floydwarshall,gpt-5.6-sol-medium,hybrid,4,8,3080.0,5ccf3778763653e2fd9fa2fff3a68652a325578e,dc4ef5dc16a8cebc5d6cd80007d159ff299f3729b28bb51897566a30492c4dcb,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_hybrid_r5,floydwarshall,gpt-5.6-sol-medium,hybrid,5,9,870.034,cc8adcc034485e12ce0f79612028659a8348caea,2d77e899c2a1ad6985b5010b95e1045c5a46bfecb5f2f961fb2bafed370504bc,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_mpi_r1,floydwarshall,gpt-5.6-sol-medium,mpi,1,8,1609.0,587a37f5ef53c43a49b7af7127fa680e84c36340,f9d6552ad6c26b318212d2fa0df231b7f1fe2e673bf84fe57894f036d80225c7,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_mpi_r2,floydwarshall,gpt-5.6-sol-medium,mpi,2,8,1950.0,cabff837308a3934145c564bc82ad29037bf74fe,109804b155c76ac757ae991e34210f87c8a83fedf0e7564323e42bc3f1481108,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_mpi_r3,floydwarshall,gpt-5.6-sol-medium,mpi,3,9,1160.0,9a26b889d5214d16ef82519be56549ced77dd15e,5e13e06e063f44cc32b402b1a02ca779fbc969cd40f7e7ec86ffd608659a777d,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_mpi_r4,floydwarshall,gpt-5.6-sol-medium,mpi,4,8,1643.0,8b43fc1550452190747d8e4492242b3e65b6d75f,515e08db44dcdca7d93811c4d1b006237bf367df64de01efbc0f6721f17ddd13,valid,high,none,false
floydwarshall_gpt-5.6-sol-medium_mpi_r5,floydwarshall,gpt-5.6-sol-medium,mpi,5,8,1741.0,1562a929d922bcb7accd34b59e38939a6b82960f,afddc5f265eb562e48d95948ba14661a101a055bc934726ae05b8495a4e4111a,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_hybrid_r1,floydwarshall,gpt-5.6-sol-xhigh,hybrid,1,10,466.0,3227362361c40eecf79a49435f8395e4cdb626b4,56120beb5585417e476cfe9b1a781f785aa92b3b0d861e6e422445a9f7023c40,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_hybrid_r2,floydwarshall,gpt-5.6-sol-xhigh,hybrid,2,9,693.0,9612e8eb1a079938ae2000882dde1878248a16d7,f80cb430bdf1920ec7e5f084383157e69db883bc0c2a57c51484f163572368cb,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_hybrid_r3,floydwarshall,gpt-5.6-sol-xhigh,hybrid,3,9,485.0,635f0f35c95712a376a8491cc81f30ea5e26f2a8,50860bedc1a2d583e0e4aa26f66a02dc5254003681808ef57ba9e7231808443c,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_hybrid_r4,floydwarshall,gpt-5.6-sol-xhigh,hybrid,4,9,571.014,091dd1d2c4e204a7e3df84ff64b5079d64b72954,7a89dc26c6bf3eece5f63453e457b327bfc15fa082a4527e6a58fcc19ccab2d3,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_hybrid_r5,floydwarshall,gpt-5.6-sol-xhigh,hybrid,5,9,470.0,83b1bedf16a3c8c8c5ec0d52713aa7fbd67a7ec2,7b5acd3a74abca8e1870e24382edb62e97344cef9551dc82a984d80d2dff517f,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_mpi_r1,floydwarshall,gpt-5.6-sol-xhigh,mpi,1,9,1138.0,f88323a164f5818a5f501db3e14955534cf563c9,0e368c7841dfa0d7ff251ffca54ffbc453c34db648e3fb8839cd4c833f274ce2,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_mpi_r2,floydwarshall,gpt-5.6-sol-xhigh,mpi,2,9,1101.0,41b1f5989165ebceb76dfd3775bf06ecac87a031,c7a67f3a945797564adbc39b66fe63ec4e8b50338ea8131f03c36206d57569a3,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_mpi_r3,floydwarshall,gpt-5.6-sol-xhigh,mpi,3,9,1217.0,5be943f5a8fbff16ffbffa6e1ff949675ab0d165,a4cea18c4302ce0a3538fb3449cfb5c4cd6bb2a3ca49f5dca91a2f16aac89f81,valid,high,none,false
floydwarshall_gpt-5.6-sol-xhigh_mpi_r5,floydwarshall,gpt-5.6-sol-xhigh,mpi,5,10,785.0,db15daa76896d2f20df2af047a2a8e883138e779,68a77a34874fe8cffc875048e6a7f94384235835e4ae9c185f708d4531c162fc,valid,high,none,false
floydwarshall_gpt-5.6-terra-low_hybrid_r1,floydwarshall,gpt-5.6-terra-low,hybrid,1,8,2378.543,8d565763ea6641a0cdb865e6431979750c2a1641,46aa233010945e4b73b28175b6d7bd782b0998452f4001f0b2ae0a09dab922b7,valid,high,none,false
floydwarshall_gpt-5.6-terra-low_hybrid_r2,floydwarshall,gpt-5.6-terra-low,hybrid,2,8,2656.02,90cb23c3f336f5103af154855ef5ee8035b6c656,cd82bfce6566d5cfe900e766789023bd653cc8088872de73fa2c6ccba12f94b4,valid,high,none,false
floydwarshall_gpt-5.6-terra-low_hybrid_r3,floydwarshall,gpt-5.6-terra-low,hybrid,3,8,2387.794,64b2f5b3d5abcf814b4d46d279660930da19cba7,99528a5b0e97d71e776e9a64074375612f15a1d1eaf5380af65b1adb890c9810,valid,high,none,false
floydwarshall_gpt-5.6-terra-low_hybrid_r4,floydwarshall,gpt-5.6-terra-low,hybrid,4,8,3105.0,e207589863667c5700a212aebfaa66b2d1687606,11416e6a4c48f9a86d93d29885bc296d3628c20631a48c33d4985806b8e4b7c1,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
floydwarshall_gpt-5.6-terra-low_hybrid_r5,floydwarshall,gpt-5.6-terra-low,hybrid,5,8,2383.716,1dd076e2a92d154019fc918cb9ea990e1894e037,da325c948517dc677c730185f234494d9f8a50898b3e364a845e2457a993b57c,invalid,high,missing_rank_aggregation;rank_local_timing;incomplete_timed_region;missing_device_synchronization,true
floydwarshall_gpt-5.6-terra-low_mpi_r1,floydwarshall,gpt-5.6-terra-low,mpi,1,8,1684.33,05808f45e9def0469fe04ae874d8a5b190a4296d,76c5c8d7c0a6e1d7a69ad058230c5ceb4114e935d71384bcdfc5b61aab10278a,valid,high,none,false
floydwarshall_gpt-5.6-terra-low_mpi_r2,floydwarshall,gpt-5.6-terra-low,mpi,2,8,1661.233,304f95af32e9ee70f244fb36452397cae10b03cc,779be0d388176f4e5a44ac67912860fa2738dac78082a95510d46dd322ac5ffe,valid,high,none,false
floydwarshall_gpt-5.6-terra-low_mpi_r3,floydwarshall,gpt-5.6-terra-low,mpi,3,8,1619.0,1e3d5b1c3e8d8b0e3abd85e5fe1efc5c0d16d175,2ecc7710c80e043c6fe9fdd657ae280339300fb3a5e00cb1edb7befd75d397d1,invalid,high,missing_rank_aggregation;rank_local_timing,true
floydwarshall_gpt-5.6-terra-low_mpi_r4,floydwarshall,gpt-5.6-terra-low,mpi,4,8,1634.0,9f942b45c87f0ecf6b27ed73cacebc204d309e09,69d2ffea5daeece410adf7a2659ab205f0470aee672e67dffa9b708687d34de2,valid,high,none,false
floydwarshall_gpt-5.6-terra-low_mpi_r5,floydwarshall,gpt-5.6-terra-low,mpi,5,8,1584.0,9458210b266cb820a0bf3bf15ebdc6411815cba5,ab05e5e74b44d4faf7eab5a0addc1a16d776ab480c365fcc3a592253eb70648c,valid,high,none,false
